state,expenditure,year,raw,inf_adj,inf_adj_perchild
Arkansas,othercashserv,2010,565406,622215.625,0.826875627
California,othercashserv,2010,15875368,17470458,1.772743464
Colorado,othercashserv,2010,1055942.125,1162038.75,0.896113515
Connecticut,othercashserv,2010,1336258.5,1470520.125,1.698226929
Delaware,othercashserv,2010,285918.9063,314646.8438,1.435445786
District of Columbia,othercashserv,2010,701779.375,772291.25,6.959898949
Florida,othercashserv,2010,3646257.25,4012618,0.944706917
Georgia,othercashserv,2010,1486099.375,1635416.375,0.620865107
Hawaii,othercashserv,2010,600975.9375,661359.5,2.062050819
Idaho,othercashserv,2010,279805.5313,307919.2188,0.680663466
Illinois,othercashserv,2010,4267291,4696050.5,1.419618726
Indiana,othercashserv,2010,2195995.75,2416640.25,1.420349956
Iowa,othercashserv,2010,681856.5,750366.5625,0.971588552
Kansas,othercashserv,2010,649959.6875,715264.9375,0.93051064
Kentucky,othercashserv,2010,1094113.75,1204045.75,1.111145139
Louisiana,othercashserv,2010,1036012.625,1140106.875,0.962947607
Maine,othercashserv,2010,563608.875,620237.9375,2.126848459
Maryland,othercashserv,2010,2384000.75,2623535.25,1.827571273
Massachusetts,othercashserv,2010,2365904.75,2603621,1.716176033
Michigan,othercashserv,2010,3036127,3341184.25,1.344536662
Minnesota,othercashserv,2010,2625176.25,2888943,2.127702236
Mississippi,othercashserv,2010,574323.5,632029.125,0.790892541
Missouri,othercashserv,2010,1137050.375,1251296.375,0.828713179
Montana,othercashserv,2010,255006.6094,280628.5938,1.184526682
Nebraska,othercashserv,2010,763345.3125,840043.0625,1.728359222
Nevada,othercashserv,2010,681552.75,750032.3125,1.072735906
New Hampshire,othercashserv,2010,479734.9063,527936.6875,1.729845285
New Jersey,othercashserv,2010,2667295.75,2935294.5,1.34583199
New Mexico,othercashserv,2010,460378.75,506635.6875,0.922506034
New York,othercashserv,2010,9959312,10959982,2.381659985
North Carolina,othercashserv,2010,2019073.25,2221941.25,0.919116557
North Dakota,othercashserv,2010,240890.1563,265093.7813,1.654974341
Ohio,othercashserv,2010,4503440,4955927,1.714760423
Oklahoma,othercashserv,2010,816882,898958.875,0.912090242
Oregon,othercashserv,2010,1467602,1615060.5,1.760038376
Pennsylvania,othercashserv,2010,4945973,5442923.5,1.829592824
Rhode Island,othercashserv,2010,319165.5313,351233.9375,1.457807541
South Carolina,othercashserv,2010,941040.1875,1035591.938,0.90219754
South Dakota,othercashserv,2010,317720.0625,349643.25,1.626739502
Tennessee,othercashserv,2010,1623902,1787064.875,1.128872395
Texas,othercashserv,2010,4479687,4929787,0.679376066
Utah,othercashserv,2010,704234.625,774993.1875,0.843253732
Vermont,othercashserv,2010,330207.9375,363385.8438,2.617808342
Virginia,othercashserv,2010,2588106,2848148,1.447032571
Washington,othercashserv,2010,2265515.25,2493144.75,1.48772347
West Virginia,othercashserv,2010,405188.4688,445900.125,1.082056046
Wisconsin,othercashserv,2010,2071590,2279734.75,1.607552648
Wyoming,othercashserv,2010,174803.875,192367.4375,1.343676448
Alabama,SNAP,2010,587262.9375,646268.6875,0.538611114
Alaska,SNAP,2010,73330.42969,80698.36719,0.406708896
Arizona,SNAP,2010,784324.9375,863130.625,0.501830935
Arkansas,SNAP,2010,312312.2813,343692.125,0.456739783
California,SNAP,2010,3496200.25,3847483.75,0.390407711
Colorado,SNAP,2010,354858.0313,390512.6875,0.301146328
Connecticut,SNAP,2010,215340.7031,236977.2344,0.27367264
Delaware,SNAP,2010,84721.85938,93234.35938,0.425343126
District of Columbia,SNAP,2010,77377.85938,85152.46094,0.767395079
Florida,SNAP,2010,1859532.75,2046370.875,0.481785387
Georgia,SNAP,2010,1249237.5,1374755.625,0.521908522
Hawaii,SNAP,2010,147555.6719,162381.4531,0.506288648
Idaho,SNAP,2010,148278.25,163176.625,0.36070618
Illinois,SNAP,2010,1291995.875,1421810.25,0.429814041
Indiana,SNAP,2010,606875.8125,667852.125,0.392521709
Iowa,SNAP,2010,221496.2344,243751.25,0.315613627
Kansas,SNAP,2010,187223.1719,206034.5781,0.268036872
Kentucky,SNAP,2010,491124.5625,540470.6875,0.498769552
Louisiana,SNAP,2010,614802.9375,676575.75,0.571443796
Maine,SNAP,2010,135316.9844,148913.0625,0.510635495
Maryland,SNAP,2010,393333.125,432853.5938,0.301528573
Massachusetts,SNAP,2010,462865.375,509372.1563,0.335752517
Michigan,SNAP,2010,1084182.625,1193116.75,0.480125934
Minnesota,SNAP,2010,289947.4688,319080.1875,0.235002086
Mississippi,SNAP,2010,398721.7188,438783.5938,0.549073875
Missouri,SNAP,2010,631643.6875,695108.625,0.460359097
Montana,SNAP,2010,75385.15625,82959.53906,0.350170285
Nebraska,SNAP,2010,118788.5938,130723.9766,0.268959999
Nevada,SNAP,2010,192372.7188,211701.5313,0.302786738
New Hampshire,SNAP,2010,64369.04297,70836.57813,0.232104197
New Jersey,SNAP,2010,489389.0938,538560.875,0.246930063
New Mexico,SNAP,2010,269819.5938,296929.9375,0.540663958
New York,SNAP,2010,2088673.25,2298534.5,0.499483258
North Carolina,SNAP,2010,936601.5625,1030707.375,0.426357001
North Dakota,SNAP,2010,42756.60547,47052.60938,0.293748349
Ohio,SNAP,2010,1205557.125,1326686.5,0.459036142
Oklahoma,SNAP,2010,416540.5313,458392.7813,0.465088665
Oregon,SNAP,2010,411912.7813,453300.0625,0.493991107
Pennsylvania,SNAP,2010,968018.6875,1065281.125,0.358085275
Rhode Island,SNAP,2010,97423.53125,107212.2422,0.444987774
South Carolina,SNAP,2010,567846.875,624901.75,0.544408262
South Dakota,SNAP,2010,72863.91406,80184.97656,0.373066157
Tennessee,SNAP,2010,831663.5,915225.5625,0.578139544
Texas,SNAP,2010,2990621.25,3291106.25,0.453548759
Utah,SNAP,2010,197760.9688,217631.1563,0.236799866
Vermont,SNAP,2010,43882.07813,48291.16406,0.347886473
Virginia,SNAP,2010,549713.875,604946.8125,0.307349831
Washington,SNAP,2010,579592.9375,637828,0.38060832
West Virginia,SNAP,2010,188445.5938,207379.8125,0.503244042
Wisconsin,SNAP,2010,458227.1875,504267.9375,0.355584025
Wyoming,SNAP,2010,25165.66602,27694.20703,0.193442583
Alabama,socsec,2010,447365.5512,492314.9688,0.410303503
Alaska,socsec,2010,48251.4489,53099.55078,0.267614573
Arizona,socsec,2010,382212.0551,420615.125,0.244548932
Arkansas,socsec,2010,263931.5344,290450.2813,0.385985583
California,socsec,2010,1820125.624,2003004.25,0.203246683
Colorado,socsec,2010,252940.9255,278355.375,0.214655504
Connecticut,socsec,2010,208293.5865,229222.0469,0.264716566
Delaware,socsec,2010,63013.91639,69345.28906,0.316359133
District of Columbia,socsec,2010,28743.53237,31631.5625,0.285064042
Florida,socsec,2010,1179306.005,1297797.75,0.305545777
Georgia,socsec,2010,658473.0427,724633.6875,0.275097996
Hawaii,socsec,2010,77894.95326,85721.51563,0.267270863
Idaho,socsec,2010,95538.97857,105138.3359,0.232411027
Illinois,socsec,2010,743866.0257,818606.5625,0.247465223
Indiana,socsec,2010,454109.1684,499736.1563,0.293713659
Iowa,socsec,2010,158821.8285,174779.5781,0.226307839
Kansas,socsec,2010,172008.7884,189291.5156,0.246255293
Kentucky,socsec,2010,362674.6766,399114.7188,0.368320197
Louisiana,socsec,2010,377149.8326,415044.2813,0.350551248
Maine,socsec,2010,88423.15689,97307.54688,0.333675832
Maryland,socsec,2010,345953.4664,380713.4375,0.26520741
Massachusetts,socsec,2010,382379.5696,420799.4688,0.277369857
Michigan,socsec,2010,737310.642,811392.5,0.326515049
Minnesota,socsec,2010,253916.5808,279429.0625,0.205799088
Mississippi,socsec,2010,291151.6664,320405.375,0.400940746
Missouri,socsec,2010,426907.9078,469801.8125,0.311142057
Montana,socsec,2010,61137.91529,67280.79688,0.283990681
Nebraska,socsec,2010,91818.27926,101043.7969,0.207894072
Nevada,socsec,2010,157541.6447,173370.7656,0.247964054
New Hampshire,socsec,2010,92625.33493,101931.9375,0.333991736
New Jersey,socsec,2010,547264.4687,602251.3125,0.276132107
New Mexico,socsec,2010,139133.0609,153112.5625,0.278794527
New York,socsec,2010,1138556.715,1252954.125,0.272273302
North Carolina,socsec,2010,642796.928,707382.5,0.292612135
North Dakota,socsec,2010,30828.68777,33926.22656,0.211800635
Ohio,socsec,2010,685936.8943,754856.9375,0.26118198
Oklahoma,socsec,2010,277823.2653,305737.7813,0.310203791
Oregon,socsec,2010,203717.0876,224185.7344,0.244310036
Pennsylvania,socsec,2010,810556.8264,891998.1875,0.299837679
Rhode Island,socsec,2010,62219.08639,68470.60156,0.284189373
South Carolina,socsec,2010,362134.9678,398520.7813,0.3471874
South Dakota,socsec,2010,41752.14363,45947.22266,0.21377264
Tennessee,socsec,2010,491958.0004,541387.875,0.341989726
Texas,socsec,2010,1489902.885,1639602.125,0.225954264
Utah,socsec,2010,159395.3289,175410.7031,0.190860689
Vermont,socsec,2010,39001.63683,42920.35938,0.309195518
Virginia,socsec,2010,479821.2277,528031.625,0.268272221
Washington,socsec,2010,347447.682,382357.7813,0.228162691
West Virginia,socsec,2010,159746.9554,175797.6563,0.426604301
Wisconsin,socsec,2010,317702.0917,349623.4688,0.246536642
Wyoming,socsec,2010,33008.77598,36325.35938,0.253730714
Alabama,fedSSI,2010,214337.4246,235873.1563,0.196580619
Alaska,fedSSI,2010,7992.44208,8795.489258,0.044328082
Arizona,fedSSI,2010,146567.9556,161294.4844,0.09377788
Arkansas,fedSSI,2010,193939.745,213426,0.283626348
California,fedSSI,2010,624317.9798,687046.8125,0.069715276
Colorado,fedSSI,2010,59087.8728,65024.77344,0.050144263
Connecticut,fedSSI,2010,55287.162,60842.18359,0.07026346
Delaware,fedSSI,2010,25243.4868,27779.8457,0.126734033
District of Columbia,fedSSI,2010,31245.30216,34384.69922,0.309875369
Florida,fedSSI,2010,654952.8269,720759.75,0.169691384
Georgia,fedSSI,2010,289834.4527,318955.8125,0.121087529
Hawaii,fedSSI,2010,11748.09672,12928.49609,0.04030972
Idaho,fedSSI,2010,36099.11268,39726.19922,0.087815799
Illinois,fedSSI,2010,320945.2218,353192.4688,0.106770284
Indiana,fedSSI,2010,181943.8632,200224.8281,0.117679626
Iowa,fedSSI,2010,54271.02408,59723.94922,0.077331677
Kansas,fedSSI,2010,60324.9372,66386.13281,0.086363807
Kentucky,fedSSI,2010,217389.8909,239232.3125,0.220773846
Louisiana,fedSSI,2010,256483.4005,282253.7813,0.238394856
Maine,fedSSI,2010,26749.008,29436.63672,0.100940727
Maryland,fedSSI,2010,116694.2077,128419.1563,0.089457601
Massachusetts,fedSSI,2010,173282.7449,190693.4688,0.125695542
Michigan,fedSSI,2010,298946.3501,328983.2188,0.132387191
Minnesota,fedSSI,2010,89820.19584,98844.95313,0.072799161
Mississippi,fedSSI,2010,171626.7432,188871.0781,0.236344695
Missouri,fedSSI,2010,161045.5334,177226.7188,0.117374361
Montana,fedSSI,2010,17748.09396,19531.34766,0.08244136
Nebraska,fedSSI,2010,27556.43616,30325.19141,0.062393021
Nevada,fedSSI,2010,54366.1464,59828.62891,0.085570075
New Hampshire,fedSSI,2010,16080.192,17695.86328,0.057982534
New Jersey,fedSSI,2010,159706.4091,175753.0469,0.080582738
New Mexico,fedSSI,2010,64641.49536,71136.39844,0.129528493
New York,fedSSI,2010,531115.4787,584479.75,0.12701042
North Carolina,fedSSI,2010,288583.2391,317578.875,0.131368011
North Dakota,fedSSI,2010,7034.5044,7741.301758,0.048328765
Ohio,fedSSI,2010,350239.0104,385429.5625,0.133359388
Oklahoma,fedSSI,2010,124597.711,137116.7656,0.13911967
Oregon,fedSSI,2010,69251.42016,76209.51563,0.083050556
Pennsylvania,fedSSI,2010,494670.649,544373.0625,0.182986423
Rhode Island,fedSSI,2010,34586.22324,38061.30078,0.157974631
South Carolina,fedSSI,2010,140722.92,154862.1719,0.134914398
South Dakota,fedSSI,2010,16262.51484,17896.50391,0.083264723
Tennessee,fedSSI,2010,176987.8409,194770.8438,0.123034947
Texas,fedSSI,2010,909510.6298,1000894.438,0.137933686
Utah,fedSSI,2010,35025.1542,38544.33594,0.041939277
Vermont,fedSSI,2010,12286.73868,13521.25879,0.097406283
Virginia,fedSSI,2010,165839.2481,182502.0781,0.09272217
Washington,fedSSI,2010,120193.6788,132270.2344,0.078929044
West Virginia,fedSSI,2010,64641.86652,71136.8125,0.172626138
Wisconsin,fedSSI,2010,144799.8997,159348.7813,0.112364635
Wyoming,fedSSI,2010,6519.76008,7174.838379,0.050115868
Alabama,fedEITC,2010,1380055,1518717.125,1.265724182
Alaska,fedEITC,2010,90816,99940.8125,0.503688216
Arizona,fedEITC,2010,1295336,1425486,0.828788757
Arkansas,fedEITC,2010,741234,815710.0625,1.084014535
California,fedEITC,2010,6858240,7547327,0.765834212
Colorado,fedEITC,2010,718025,790169.125,0.609343886
Connecticut,fedEITC,2010,404519,445163.375,0.514095902
Delaware,fedEITC,2010,151528,166752.9063,0.760740995
District of Columbia,fedEITC,2010,112488,123790.3203,1.11559999
Florida,fedEITC,2010,4678572,5148655.5,1.212168813
Georgia,fedEITC,2010,2764414,3042170.75,1.154921532
Hawaii,fedEITC,2010,222544,244904.2969,0.763586402
Idaho,fedEITC,2010,294575,324172.6563,0.716592133
Illinois,fedEITC,2010,2315226,2547850.25,0.770216584
Indiana,fedEITC,2010,1183670,1302600.25,0.765586972
Iowa,fedEITC,2010,424493,467144.2813,0.604867041
Kansas,fedEITC,2010,461022,507343.5625,0.660019219
Kentucky,fedEITC,2010,894660,984551.6875,0.908586562
Louisiana,fedEITC,2010,1377933,1516382,1.28075397
Maine,fedEITC,2010,194211,213724.5156,0.732879519
Maryland,fedEITC,2010,859644,946017.4375,0.659001768
Massachusetts,fedEITC,2010,740585,814995.875,0.537204325
Michigan,fedEITC,2010,1822734,2005874.625,0.807190418
Minnesota,fedEITC,2010,666129,733058.875,0.539896786
Mississippi,fedEITC,2010,1078864,1187263.75,1.485687971
Missouri,fedEITC,2010,1155333,1271416,0.842038035
Montana,fedEITC,2010,166770,183526.3438,0.774660408
Nebraska,fedEITC,2010,283278,311740.5938,0.64139533
Nevada,fedEITC,2010,519905,572142.875,0.818309069
New Hampshire,fedEITC,2010,144620,159150.8125,0.521475971
New Jersey,fedEITC,2010,1216927,1339198.75,0.614022374
New Mexico,fedEITC,2010,491256,540615.375,0.984377801
New York,fedEITC,2010,3738822,4114483.25,0.894098163
North Carolina,fedEITC,2010,2098618,2309478.25,0.955326617
North Dakota,fedEITC,2010,85389,93968.53125,0.586643338
Ohio,fedEITC,2010,2102415,2313656.75,0.800529778
Oklahoma,fedEITC,2010,804736,885592.5,0.898528636
Oregon,fedEITC,2010,549491,604701.5625,0.65898335
Pennsylvania,fedEITC,2010,1858084,2044776.5,0.687334359
Rhode Island,fedEITC,2010,168819,185781.2188,0.771090806
South Carolina,fedEITC,2010,1167216,1284493,1.119037628
South Dakota,fedEITC,2010,133304,146697.8281,0.68252182
Tennessee,fedEITC,2010,1542677,1697678.75,1.07240808
Texas,fedEITC,2010,6693215,7365721,1.01507318
Utah,fedEITC,2010,434884,478579.3125,0.520732045
Vermont,fedEITC,2010,81602,89801.02344,0.64692086
Virginia,fedEITC,2010,1286464,1415722.5,0.71927321
Washington,fedEITC,2010,878932,967243.4375,0.577178955
West Virginia,fedEITC,2010,332962,366416.625,0.889175117
Wisconsin,fedEITC,2010,775530,853452,0.601810813
Wyoming,fedEITC,2010,74108,81554.0625,0.569650829
Alabama,CTC,2010,415566,457320.3438,0.381138414
Alaska,CTC,2010,86773,95491.58594,0.48126474
Arizona,CTC,2010,581631,640070.875,0.372142226
Arkansas,CTC,2010,256444,282210.4063,0.375035435
California,CTC,2010,3236563,3561759.25,0.361414999
Colorado,CTC,2010,506573,557471.3125,0.429897517
Connecticut,CTC,2010,317384,349273.4063,0.403357625
Delaware,CTC,2010,84820,93342.35938,0.425835818
District of Columbia,CTC,2010,28406,31260.11523,0.281716555
Florida,CTC,2010,1363368,1500353.5,0.353234291
Georgia,CTC,2010,820413,902844.6875,0.34275353
Hawaii,CTC,2010,132361,145660.0781,0.454153121
Idaho,CTC,2010,167442,184265.875,0.407324523
Illinois,CTC,2010,1223749,1346706.125,0.407110035
Indiana,CTC,2010,685013,753840.25,0.44306013
Iowa,CTC,2010,347020,381887.125,0.49447453
Kansas,CTC,2010,315809,347540.1563,0.452125937
Kentucky,CTC,2010,406803,447676.875,0.413135439
Louisiana,CTC,2010,417133,459044.7813,0.387714595
Maine,CTC,2010,116459,128160.3125,0.439472586
Maryland,CTC,2010,524063,576718.625,0.401745856
Massachusetts,CTC,2010,570871,628229.75,0.414097458
Michigan,CTC,2010,911922,1003548.125,0.403840989
Minnesota,CTC,2010,578845,637004.9375,0.469153196
Mississippi,CTC,2010,252888,278297.125,0.348248392
Missouri,CTC,2010,570735,628080.0625,0.415967166
Montana,CTC,2010,91887,101119.4219,0.426822722
Nebraska,CTC,2010,214106,235618.4688,0.484776765
Nevada,CTC,2010,263141,289580.3125,0.414173096
New Hampshire,CTC,2010,133282,146673.625,0.480593026
New Jersey,CTC,2010,771019,848487.75,0.38903147
New Mexico,CTC,2010,187667,206523,0.376046747
New York,CTC,2010,1490325,1640066.625,0.356394827
North Carolina,CTC,2010,845286,930216.8125,0.384788603
North Dakota,CTC,2010,76962,84694.82031,0.528747797
Ohio,CTC,2010,1132211,1245970.875,0.431108385
Oklahoma,CTC,2010,362791,399242.7188,0.405074567
Oregon,CTC,2010,329853,362995.25,0.395579964
Pennsylvania,CTC,2010,1182823,1301668.125,0.437544763
Rhode Island,CTC,2010,90942,100079.4688,0.415382981
South Carolina,CTC,2010,394101,433698.625,0.377833992
South Dakota,CTC,2010,91299,100472.3438,0.467454553
Tennessee,CTC,2010,550607,605929.6875,0.382760197
Texas,CTC,2010,2456073,2702849,0.37248078
Utah,CTC,2010,379728,417881.4688,0.454688013
Vermont,CTC,2010,58087,63923.33984,0.460499674
Virginia,CTC,2010,741229,815704.5625,0.414427578
Washington,CTC,2010,672164,739700.25,0.441398114
West Virginia,CTC,2010,163410,179828.75,0.436386466
Wisconsin,CTC,2010,609253,670468.1875,0.472779959
Wyoming,CTC,2010,68680,75580.67969,0.527927101
Alabama,addCC,2010,529427,582621.625,0.485566586
Alaska,addCC,2010,44029,48452.84766,0.244195834
Arizona,addCC,2010,756067,832033.4375,0.48375079
Arkansas,addCC,2010,293940,323473.875,0.429871321
California,addCC,2010,4019196,4423028,0.44880873
Colorado,addCC,2010,447617,492591.6875,0.37986517
Connecticut,addCC,2010,176753,194512.4063,0.224632218
Delaware,addCC,2010,69745,76752.6875,0.350152314
District of Columbia,addCC,2010,39256,43200.27734,0.389321476
Florida,addCC,2010,1791617,1971631.125,0.464189112
Georgia,addCC,2010,1257783,1384159.75,0.525478721
Hawaii,addCC,2010,98119,107977.5859,0.336663008
Idaho,addCC,2010,166614,183354.6719,0.405310273
Illinois,addCC,2010,1183833,1302779.625,0.393831015
Indiana,addCC,2010,593596,653238.0625,0.383932471
Iowa,addCC,2010,201075,221278.1719,0.286515087
Kansas,addCC,2010,242017,266333.8438,0.346482068
Kentucky,addCC,2010,380391,418611.0938,0.386312306
Louisiana,addCC,2010,452966,498478.125,0.421020478
Maine,addCC,2010,72244,79502.77344,0.272621751
Maryland,addCC,2010,413986,455581.5938,0.317361027
Massachusetts,addCC,2010,293759,323274.6875,0.213086426
Michigan,addCC,2010,717124,789177.625,0.317575485
Minnesota,addCC,2010,349378,384482.0313,0.283170432
Mississippi,addCC,2010,372981,410456.5625,0.513626695
Missouri,addCC,2010,463133,509666.6563,0.337543905
Montana,addCC,2010,67891,74712.40625,0.315359324
Nebraska,addCC,2010,142413,156722.0625,0.322450161
Nevada,addCC,2010,316331,348114.625,0.497891992
